round,group,model,server_type,grad_mode,send_mode,acc,duration_s,iid,Device Type
38,quantum,quantum,quantum,classical,quantum,0.0642,91.091,dirichlet,mix
39,classical,classical,quantum,classical,quantum,0.8608,91.322,dirichlet,mix
39,hybrid,hybrid,quantum,classical,quantum,0.1526,91.322,dirichlet,mix
39,quantum,quantum,quantum,classical,quantum,0.0647,91.322,dirichlet,mix
40,classical,classical,quantum,classical,quantum,0.8667,92.837,dirichlet,mix
40,hybrid,hybrid,quantum,classical,quantum,0.1565,92.837,dirichlet,mix
40,quantum,quantum,quantum,classical,quantum,0.0657,92.837,dirichlet,mix
41,classical,classical,quantum,classical,quantum,0.8728,91.476,dirichlet,mix
41,hybrid,hybrid,quantum,classical,quantum,0.1594,91.476,dirichlet,mix
41,quantum,quantum,quantum,classical,quantum,0.0666,91.476,dirichlet,mix
42,classical,classical,quantum,classical,quantum,0.8774,90.889,dirichlet,mix
42,hybrid,hybrid,quantum,classical,quantum,0.1624,90.889,dirichlet,mix
42,quantum,quantum,quantum,classical,quantum,0.067,90.889,dirichlet,mix
43,classical,classical,quantum,classical,quantum,0.883,91.979,dirichlet,mix
43,hybrid,hybrid,quantum,classical,quantum,0.1662,91.979,dirichlet,mix
43,quantum,quantum,quantum,classical,quantum,0.0669,91.979,dirichlet,mix
44,classical,classical,quantum,classical,quantum,0.8882,93.432,dirichlet,mix
44,hybrid,hybrid,quantum,classical,quantum,0.1692,93.432,dirichlet,mix
44,quantum,quantum,quantum,classical,quantum,0.0679,93.432,dirichlet,mix
45,classical,classical,quantum,classical,quantum,0.8928,92.487,dirichlet,mix
45,hybrid,hybrid,quantum,classical,quantum,0.1714,92.487,dirichlet,mix
45,quantum,quantum,quantum,classical,quantum,0.0684,92.487,dirichlet,mix
46,classical,classical,quantum,classical,quantum,0.8981,91.907,dirichlet,mix
46,hybrid,hybrid,quantum,classical,quantum,0.1735,91.907,dirichlet,mix
46,quantum,quantum,quantum,classical,quantum,0.0691,91.907,dirichlet,mix
47,classical,classical,quantum,classical,quantum,0.9021,92.847,dirichlet,mix
47,hybrid,hybrid,quantum,classical,quantum,0.1751,92.847,dirichlet,mix
47,quantum,quantum,quantum,classical,quantum,0.0698,92.847,dirichlet,mix
48,classical,classical,quantum,classical,quantum,0.9066,93.86,dirichlet,mix
48,hybrid,hybrid,quantum,classical,quantum,0.1768,93.86,dirichlet,mix
48,quantum,quantum,quantum,classical,quantum,0.0704,93.86,dirichlet,mix
49,classical,classical,quantum,classical,quantum,0.9102,93.402,dirichlet,mix
49,hybrid,hybrid,quantum,classical,quantum,0.1781,93.402,dirichlet,mix
49,quantum,quantum,quantum,classical,quantum,0.0708,93.402,dirichlet,mix
50,classical,classical,quantum,classical,quantum,0.9138,100.854,dirichlet,mix
50,hybrid,hybrid,quantum,classical,quantum,0.1793,100.854,dirichlet,mix
50,quantum,quantum,quantum,classical,quantum,0.0715,100.854,dirichlet,mix
51,classical,classical,quantum,classical,quantum,0.9174,101.157,dirichlet,mix
51,hybrid,hybrid,quantum,classical,quantum,0.1804,101.157,dirichlet,mix
51,quantum,quantum,quantum,classical,quantum,0.072,101.157,dirichlet,mix
52,classical,classical,quantum,classical,quantum,0.9197,100.675,dirichlet,mix
52,hybrid,hybrid,quantum,classical,quantum,0.1812,100.675,dirichlet,mix
52,quantum,quantum,quantum,classical,quantum,0.0724,100.675,dirichlet,mix
53,classical,classical,quantum,classical,quantum,0.922,100.833,dirichlet,mix
53,hybrid,hybrid,quantum,classical,quantum,0.1821,100.833,dirichlet,mix
53,quantum,quantum,quantum,classical,quantum,0.0727,100.833,dirichlet,mix
54,classical,classical,quantum,classical,quantum,0.9238,103.654,dirichlet,mix
54,hybrid,hybrid,quantum,classical,quantum,0.1834,103.654,dirichlet,mix
54,quantum,quantum,quantum,classical,quantum,0.0741,103.654,dirichlet,mix
55,classical,classical,quantum,classical,quantum,0.925,99.233,dirichlet,mix
55,hybrid,hybrid,quantum,classical,quantum,0.1841,99.233,dirichlet,mix
55,quantum,quantum,quantum,classical,quantum,0.0748,99.233,dirichlet,mix
56,classical,classical,quantum,classical,quantum,0.9264,102.969,dirichlet,mix
56,hybrid,hybrid,quantum,classical,quantum,0.1854,102.969,dirichlet,mix
56,quantum,quantum,quantum,classical,quantum,0.075,102.969,dirichlet,mix
57,classical,classical,quantum,classical,quantum,0.9282,106.526,dirichlet,mix
57,hybrid,hybrid,quantum,classical,quantum,0.1862,106.526,dirichlet,mix
57,quantum,quantum,quantum,classical,quantum,0.0758,106.526,dirichlet,mix
58,classical,classical,quantum,classical,quantum,0.9289,103.52,dirichlet,mix
58,hybrid,hybrid,quantum,classical,quantum,0.1868,103.52,dirichlet,mix
58,quantum,quantum,quantum,classical,quantum,0.0765,103.52,dirichlet,mix
59,classical,classical,quantum,classical,quantum,0.9303,104.683,dirichlet,mix
59,hybrid,hybrid,quantum,classical,quantum,0.1876,104.683,dirichlet,mix
59,quantum,quantum,quantum,classical,quantum,0.0768,104.683,dirichlet,mix
60,classical,classical,quantum,classical,quantum,0.9318,101.786,dirichlet,mix
60,hybrid,hybrid,quantum,classical,quantum,0.1879,101.786,dirichlet,mix
60,quantum,quantum,quantum,classical,quantum,0.0769,101.786,dirichlet,mix
61,classical,classical,quantum,classical,quantum,0.9315,96.21,dirichlet,mix
61,hybrid,hybrid,quantum,classical,quantum,0.1881,96.21,dirichlet,mix
61,quantum,quantum,quantum,classical,quantum,0.0773,96.21,dirichlet,mix
62,classical,classical,quantum,classical,quantum,0.9324,96.156,dirichlet,mix
62,hybrid,hybrid,quantum,classical,quantum,0.1883,96.156,dirichlet,mix
62,quantum,quantum,quantum,classical,quantum,0.0786,96.156,dirichlet,mix
63,classical,classical,quantum,classical,quantum,0.9333,96.93,dirichlet,mix
63,hybrid,hybrid,quantum,classical,quantum,0.1886,96.93,dirichlet,mix
63,quantum,quantum,quantum,classical,quantum,0.079,96.93,dirichlet,mix
64,classical,classical,quantum,classical,quantum,0.9345,96.642,dirichlet,mix
64,hybrid,hybrid,quantum,classical,quantum,0.1892,96.642,dirichlet,mix
64,quantum,quantum,quantum,classical,quantum,0.0794,96.642,dirichlet,mix
65,classical,classical,quantum,classical,quantum,0.9352,97.817,dirichlet,mix
65,hybrid,hybrid,quantum,classical,quantum,0.1895,97.817,dirichlet,mix
65,quantum,quantum,quantum,classical,quantum,0.08,97.817,dirichlet,mix
66,classical,classical,quantum,classical,quantum,0.9364,95.916,dirichlet,mix
66,hybrid,hybrid,quantum,classical,quantum,0.1899,95.916,dirichlet,mix
66,quantum,quantum,quantum,classical,quantum,0.0803,95.916,dirichlet,mix
67,classical,classical,quantum,classical,quantum,0.9373,98.851,dirichlet,mix
67,hybrid,hybrid,quantum,classical,quantum,0.1902,98.851,dirichlet,mix
67,quantum,quantum,quantum,classical,quantum,0.0809,98.851,dirichlet,mix
68,classical,classical,quantum,classical,quantum,0.9377,98.472,dirichlet,mix
68,hybrid,hybrid,quantum,classical,quantum,0.1906,98.472,dirichlet,mix
68,quantum,quantum,quantum,classical,quantum,0.0814,98.472,dirichlet,mix
69,classical,classical,quantum,classical,quantum,0.9391,96.531,dirichlet,mix
69,hybrid,hybrid,quantum,classical,quantum,0.1907,96.531,dirichlet,mix
69,quantum,quantum,quantum,classical,quantum,0.0816,96.531,dirichlet,mix
70,classical,classical,quantum,classical,quantum,0.939,97.115,dirichlet,mix
70,hybrid,hybrid,quantum,classical,quantum,0.191,97.115,dirichlet,mix
70,quantum,quantum,quantum,classical,quantum,0.0821,97.115,dirichlet,mix
71,classical,classical,quantum,classical,quantum,0.9397,98.671,dirichlet,mix
71,hybrid,hybrid,quantum,classical,quantum,0.1911,98.671,dirichlet,mix
71,quantum,quantum,quantum,classical,quantum,0.0823,98.671,dirichlet,mix
72,classical,classical,quantum,classical,quantum,0.94,94.804,dirichlet,mix
72,hybrid,hybrid,quantum,classical,quantum,0.1912,94.804,dirichlet,mix
72,quantum,quantum,quantum,classical,quantum,0.083,94.804,dirichlet,mix
73,classical,classical,quantum,classical,quantum,0.9408,97.834,dirichlet,mix
73,hybrid,hybrid,quantum,classical,quantum,0.1914,97.834,dirichlet,mix
73,quantum,quantum,quantum,classical,quantum,0.0839,97.834,dirichlet,mix
74,classical,classical,quantum,classical,quantum,0.9413,96.608,dirichlet,mix
74,hybrid,hybrid,quantum,classical,quantum,0.1915,96.608,dirichlet,mix
74,quantum,quantum,quantum,classical,quantum,0.0845,96.608,dirichlet,mix
75,classical,classical,quantum,classical,quantum,0.9418,97.071,dirichlet,mix
75,hybrid,hybrid,quantum,classical,quantum,0.1917,97.071,dirichlet,mix
75,quantum,quantum,quantum,classical,quantum,0.0852,97.071,dirichlet,mix
76,classical,classical,quantum,classical,quantum,0.9416,96.798,dirichlet,mix
76,hybrid,hybrid,quantum,classical,quantum,0.1917,96.798,dirichlet,mix
76,quantum,quantum,quantum,classical,quantum,0.0859,96.798,dirichlet,mix
77,classical,classical,quantum,classical,quantum,0.9423,96.231,dirichlet,mix
77,hybrid,hybrid,quantum,classical,quantum,0.1916,96.231,dirichlet,mix
77,quantum,quantum,quantum,classical,quantum,0.0867,96.231,dirichlet,mix
78,classical,classical,quantum,classical,quantum,0.9428,97.184,dirichlet,mix
78,hybrid,hybrid,quantum,classical,quantum,0.1919,97.184,dirichlet,mix
78,quantum,quantum,quantum,classical,quantum,0.0879,97.184,dirichlet,mix
79,classical,classical,quantum,classical,quantum,0.9434,95.583,dirichlet,mix
79,hybrid,hybrid,quantum,classical,quantum,0.1922,95.583,dirichlet,mix
79,quantum,quantum,quantum,classical,quantum,0.0886,95.583,dirichlet,mix
80,classical,classical,quantum,classical,quantum,0.9436,96.885,dirichlet,mix
80,hybrid,hybrid,quantum,classical,quantum,0.1925,96.885,dirichlet,mix
80,quantum,quantum,quantum,classical,quantum,0.0899,96.885,dirichlet,mix
81,classical,classical,quantum,classical,quantum,0.9441,96.577,dirichlet,mix
81,hybrid,hybrid,quantum,classical,quantum,0.1925,96.577,dirichlet,mix
81,quantum,quantum,quantum,classical,quantum,0.0918,96.577,dirichlet,mix
82,classical,classical,quantum,classical,quantum,0.9444,97.978,dirichlet,mix
82,hybrid,hybrid,quantum,classical,quantum,0.1925,97.978,dirichlet,mix
82,quantum,quantum,quantum,classical,quantum,0.0925,97.978,dirichlet,mix
83,classical,classical,quantum,classical,quantum,0.9452,91.988,dirichlet,mix
83,hybrid,hybrid,quantum,classical,quantum,0.1926,91.988,dirichlet,mix
83,quantum,quantum,quantum,classical,quantum,0.0933,91.988,dirichlet,mix
84,classical,classical,quantum,classical,quantum,0.9456,93.077,dirichlet,mix
84,hybrid,hybrid,quantum,classical,quantum,0.1928,93.077,dirichlet,mix
84,quantum,quantum,quantum,classical,quantum,0.0935,93.077,dirichlet,mix
85,classical,classical,quantum,classical,quantum,0.9464,92.943,dirichlet,mix
85,hybrid,hybrid,quantum,classical,quantum,0.1928,92.943,dirichlet,mix
85,quantum,quantum,quantum,classical,quantum,0.0952,92.943,dirichlet,mix
86,classical,classical,quantum,classical,quantum,0.9466,93.493,dirichlet,mix
86,hybrid,hybrid,quantum,classical,quantum,0.1929,93.493,dirichlet,mix
86,quantum,quantum,quantum,classical,quantum,0.0963,93.493,dirichlet,mix
87,classical,classical,quantum,classical,quantum,0.9469,94.471,dirichlet,mix
87,hybrid,hybrid,quantum,classical,quantum,0.1929,94.471,dirichlet,mix
87,quantum,quantum,quantum,classical,quantum,0.0973,94.471,dirichlet,mix
88,classical,classical,quantum,classical,quantum,0.9472,92.747,dirichlet,mix
88,hybrid,hybrid,quantum,classical,quantum,0.1928,92.747,dirichlet,mix
88,quantum,quantum,quantum,classical,quantum,0.099,92.747,dirichlet,mix
89,classical,classical,quantum,classical,quantum,0.9475,95.327,dirichlet,mix
89,hybrid,hybrid,quantum,classical,quantum,0.193,95.327,dirichlet,mix
89,quantum,quantum,quantum,classical,quantum,0.101,95.327,dirichlet,mix
90,classical,classical,quantum,classical,quantum,0.9481,93.329,dirichlet,mix
90,hybrid,hybrid,quantum,classical,quantum,0.1929,93.329,dirichlet,mix
90,quantum,quantum,quantum,classical,quantum,0.1024,93.329,dirichlet,mix
91,classical,classical,quantum,classical,quantum,0.9477,96.203,dirichlet,mix
91,hybrid,hybrid,quantum,classical,quantum,0.1929,96.203,dirichlet,mix
91,quantum,quantum,quantum,classical,quantum,0.1039,96.203,dirichlet,mix
92,classical,classical,quantum,classical,quantum,0.9479,100.024,dirichlet,mix
92,hybrid,hybrid,quantum,classical,quantum,0.193,100.024,dirichlet,mix
92,quantum,quantum,quantum,classical,quantum,0.1053,100.024,dirichlet,mix
93,classical,classical,quantum,classical,quantum,0.9482,99.208,dirichlet,mix
93,hybrid,hybrid,quantum,classical,quantum,0.193,99.208,dirichlet,mix
93,quantum,quantum,quantum,classical,quantum,0.1081,99.208,dirichlet,mix
94,classical,classical,quantum,classical,quantum,0.948,99.42,dirichlet,mix
94,hybrid,hybrid,quantum,classical,quantum,0.1932,99.42,dirichlet,mix
94,quantum,quantum,quantum,classical,quantum,0.1108,99.42,dirichlet,mix
95,classical,classical,quantum,classical,quantum,0.948,99.9,dirichlet,mix
95,hybrid,hybrid,quantum,classical,quantum,0.1933,99.9,dirichlet,mix
95,quantum,quantum,quantum,classical,quantum,0.1119,99.9,dirichlet,mix
96,classical,classical,quantum,classical,quantum,0.949,100.927,dirichlet,mix
96,hybrid,hybrid,quantum,classical,quantum,0.1933,100.927,dirichlet,mix
96,quantum,quantum,quantum,classical,quantum,0.1139,100.927,dirichlet,mix
97,classical,classical,quantum,classical,quantum,0.9494,99.273,dirichlet,mix
97,hybrid,hybrid,quantum,classical,quantum,0.1934,99.273,dirichlet,mix
97,quantum,quantum,quantum,classical,quantum,0.1165,99.273,dirichlet,mix
98,classical,classical,quantum,classical,quantum,0.9499,99.973,dirichlet,mix
98,hybrid,hybrid,quantum,classical,quantum,0.1934,99.973,dirichlet,mix
98,quantum,quantum,quantum,classical,quantum,0.1182,99.973,dirichlet,mix
99,classical,classical,quantum,classical,quantum,0.9498,101.869,dirichlet,mix
99,hybrid,hybrid,quantum,classical,quantum,0.1934,101.869,dirichlet,mix
99,quantum,quantum,quantum,classical,quantum,0.119,101.869,dirichlet,mix
100,classical,classical,quantum,classical,quantum,0.95,103.248,dirichlet,mix
100,hybrid,hybrid,quantum,classical,quantum,0.1935,103.248,dirichlet,mix
100,quantum,quantum,quantum,classical,quantum,0.1207,103.248,dirichlet,mix
1,classical,classical,quantum,quantum,classical,0.2026,97.842,dirichlet,mix
1,hybrid,hybrid,quantum,quantum,classical,0.0958,97.842,dirichlet,mix
1,quantum,quantum,quantum,quantum,classical,0.0821,97.842,dirichlet,mix
2,classical,classical,quantum,quantum,classical,0.2233,98.415,dirichlet,mix
2,hybrid,hybrid,quantum,quantum,classical,0.0958,98.415,dirichlet,mix
2,quantum,quantum,quantum,quantum,classical,0.0822,98.415,dirichlet,mix
3,classical,classical,quantum,quantum,classical,0.2633,98.459,dirichlet,mix
3,hybrid,hybrid,quantum,quantum,classical,0.0958,98.459,dirichlet,mix
3,quantum,quantum,quantum,quantum,classical,0.0825,98.459,dirichlet,mix
4,classical,classical,quantum,quantum,classical,0.3339,100.15,dirichlet,mix
4,hybrid,hybrid,quantum,quantum,classical,0.0958,100.15,dirichlet,mix
4,quantum,quantum,quantum,quantum,classical,0.0828,100.15,dirichlet,mix
5,classical,classical,quantum,quantum,classical,0.3742,101.903,dirichlet,mix
5,hybrid,hybrid,quantum,quantum,classical,0.0958,101.903,dirichlet,mix
5,quantum,quantum,quantum,quantum,classical,0.0829,101.903,dirichlet,mix
6,classical,classical,quantum,quantum,classical,0.4136,99.416,dirichlet,mix
6,hybrid,hybrid,quantum,quantum,classical,0.0958,99.416,dirichlet,mix
6,quantum,quantum,quantum,quantum,classical,0.0831,99.416,dirichlet,mix
7,classical,classical,quantum,quantum,classical,0.4564,102.207,dirichlet,mix
7,hybrid,hybrid,quantum,quantum,classical,0.0958,102.207,dirichlet,mix
7,quantum,quantum,quantum,quantum,classical,0.0837,102.207,dirichlet,mix
8,classical,classical,quantum,quantum,classical,0.4857,106.897,dirichlet,mix
8,hybrid,hybrid,quantum,quantum,classical,0.0958,106.897,dirichlet,mix
8,quantum,quantum,quantum,quantum,classical,0.0841,106.897,dirichlet,mix
9,classical,classical,quantum,quantum,classical,0.5035,103.139,dirichlet,mix
9,hybrid,hybrid,quantum,quantum,classical,0.0958,103.139,dirichlet,mix
9,quantum,quantum,quantum,quantum,classical,0.0847,103.139,dirichlet,mix
10,classical,classical,quantum,quantum,classical,0.5178,105.078,dirichlet,mix
10,hybrid,hybrid,quantum,quantum,classical,0.0958,105.078,dirichlet,mix
10,quantum,quantum,quantum,quantum,classical,0.0855,105.078,dirichlet,mix
11,classical,classical,quantum,quantum,classical,0.5333,101.103,dirichlet,mix
11,hybrid,hybrid,quantum,quantum,classical,0.0958,101.103,dirichlet,mix
11,quantum,quantum,quantum,quantum,classical,0.0857,101.103,dirichlet,mix
12,classical,classical,quantum,quantum,classical,0.555,95.811,dirichlet,mix
12,hybrid,hybrid,quantum,quantum,classical,0.0958,95.811,dirichlet,mix
12,quantum,quantum,quantum,quantum,classical,0.0864,95.811,dirichlet,mix
13,classical,classical,quantum,quantum,classical,0.573,94.69,dirichlet,mix
13,hybrid,hybrid,quantum,quantum,classical,0.0958,94.69,dirichlet,mix
13,quantum,quantum,quantum,quantum,classical,0.0867,94.69,dirichlet,mix
14,classical,classical,quantum,quantum,classical,0.5885,96.423,dirichlet,mix
14,hybrid,hybrid,quantum,quantum,classical,0.0958,96.423,dirichlet,mix
14,quantum,quantum,quantum,quantum,classical,0.0871,96.423,dirichlet,mix
15,classical,classical,quantum,quantum,classical,0.6007,95.984,dirichlet,mix
15,hybrid,hybrid,quantum,quantum,classical,0.0958,95.984,dirichlet,mix
